content_id,author,body,target_lat,target_long,language,is_recommendable
757,Benny Hendrickson,Polarised,40.0058478,-8.2125382,Amharic,0
758,Erek Anker,empowering,12.3434106,-86.6762176,French,1
759,Mitchael Dailey,framework,39.7306375,-8.7036302,Belarusian,0
760,Mick Weavers,zero tolerance,50.960353600000005,14.359674300000002,Kazakh,1
761,Diarmid Phuprate,modular,-15.183840799999999,-72.90619029999999,Tetum,0
762,Elianora Fawson,zero defect,52.176031,-6.5899765,Pashto,0
763,Johnny Siggs,Face to face,22.543096,114.05786499999999,Polish,0
764,Modesty McQuarrie,empowering,56.867489299999995,60.2882554,Thai,1
765,Melinda Askwith,project,27.6673175,114.41099209999999,Malagasy,1
766,Tonya Sherratt,Robust,26.405715,106.25641200000001,Māori,0
767,Cass Beacroft,paradigm,-6.7697476,106.7293611,Māori,1
768,Harlen Kardos-Stowe,middleware,-3.0040574,31.927400300000002,Bengali,1
769,Morey Michelet,zero tolerance,64.8101062,25.987464000000003,Kyrgyz,1
770,Devon Vardey,matrices,-24.5551012,25.8107681,Arabic,0
771,Powell Dawes,mission-critical,-5.8002425,-39.734338,Gagauz,0
772,Anders Milnthorpe,multi-tasking,14.91441,120.89449599999999,Thai,1
773,Blythe Wyllie,Operative,6.5411018,101.2804075,Tajik,0
774,Lamont Arney,Adaptive,38.058088,117.230602,Hindi,1
775,Hakeem Cochet,system engine,-9.7451212,124.60820179999999,Lao,0
776,Kristian Purcell,alliance,35.950418,101.925248,Lao,0
777,Arie Crinage,analyzer,50.6429329,13.9944445,Latvian,0
778,Jocelin Stearn,Extended,4.9211621,6.274773400000001,Lao,1
779,Elisabetta Greenard,Enhanced,-7.369767200000001,112.51258929999999,Finnish,1
780,Trudy Baggot,focus group,52.3147542,22.8893801,West Frisian,0
781,Kiah Swinn,core,25.700731,107.63117700000001,French,1
782,Lilith Chilles,projection,7.7849087,2.1990762999999998,Lithuanian,0
783,Doralynn Noseworthy,Self-enabling,25.179835999999998,119.08713,Somali,0
784,Heda Nutten,moderator,15.502730300000001,120.5129814,Northern Sotho,1
785,Antonietta Gavrieli,Multi-layered,52.455529299999995,13.339803,Korean,0
786,Ardenia Whitmore,Exclusive,30.804470000000002,104.177966,Georgian,1
787,Ayn Kamenar,Devolved,39.74,-104.98,Danish,1
788,Grenville McGooch,bottom-line,40.211601,46.8237055,Finnish,0
789,Der Iverson,local area network,16.821123800000002,100.26585159999999,Spanish,1
790,Eb Harmour,monitoring,-38.97709129999999,-68.0772116,Northern Sotho,1
791,Rochell Goozee,software,-9.6498487,-35.7089492,Guaraní,1
792,Arlene Ferrao,Triple-buffered,40.0342727,-7.1068883000000005,Portuguese,0
793,Gillan Di Gregorio,actuating,39.197212,117.059698,Georgian,0
794,Cynthy Balcers,Stand-alone,45.9956745,20.0278794,Dari,1
795,Boycie Beaument,approach,57.427459999999996,15.085329999999999,Ndebele,1
796,Vivyan Dies,parallelism,15.1614193,100.1087187,Hungarian,1
797,Ford Dow,full-range,3.3262879,99.1566855,Haitian Creole,1
798,Garrot Lis,value-added,39.932446999999996,116.430976,Swedish,1
799,Reginauld Matiewe,24 hour,31.364902,108.249509,Ndebele,0
800,Mac Kleinsinger,knowledge user,37.62,-77.61,Kannada,1
801,Damara Keynes,middleware,10.2203274,123.0540501,English,1
802,Rudolf Eastcourt,Business-focused,17.152278600000002,-89.0800227,Burmese,1
803,Yevette Yeskov,moderator,13.5699981,-14.5611573,Yiddish,0
804,Ware Dike,reciprocal,9.3296921,125.93345390000002,Romanian,1
805,Dasi Broxis,Ameliorated,31.859653,120.55860600000001,Papiamento,0
806,Faun Joret,Cross-platform,7.9352979999999995,-68.917999,Romanian,0
807,Gretchen Stanfield,Grass-roots,28.249827000000003,91.767413,Tswana,1
808,Wernher Liddyard,full-range,16.71169,44.84769,Dutch,0
809,Orson Snoddin,Streamlined,-22.0853991,-65.5975218,Tok Pisin,1
810,Rollins Edling,Enhanced,36.39141,116.63226200000001,Indonesian,1
811,Sibby Burroughes,Multi-tiered,31.138677,120.64515800000001,Catalan,1
812,Caitrin Luxton,object-oriented,40.88472,20.099439999999998,Amharic,0
813,Dorthea Vanacci,Programmable,-28.5757953,-70.75710090000001,Danish,0
814,Umeko Pfaffe,object-oriented,28.753496999999996,105.888827,Bengali,1
815,Mozelle Greenless,archive,59.233081999999996,163.06753500000002,Malagasy,1
816,Heather Slowcock,next generation,-27.2290951,27.587737,Dhivehi,0
817,Tucky Bellson,installation,34.1777698,108.86823329999999,Somali,0
818,Nickola Evenden,archive,39.021046000000005,117.24015929999999,Persian,1
819,Mathias Suddards,asynchronous,32.20427,35.13077,Luxembourgish,1
820,Elston Shiers,asynchronous,61.7644425,23.0729829,Malayalam,1
821,Steffen Itzhaki,moratorium,41.385858,-8.3854178,Kashmiri,0
822,Farris Kops,bandwidth-monitored,-25.8520478,25.6065929,Guaraní,0
823,Aridatha Sexty,mobile,47.278918,6.07097,Norwegian,1
824,Cinnamon Martinson,client-driven,47.3005,29.1224979,Zulu,1
825,Danny Couvet,installation,10.2343685,-64.59180500000001,Kyrgyz,1
826,Arabele Borsnall,Synchronised,10.103645,123.64197109999999,Tetum,0
827,Wynne Baert,encryption,51.977709399999995,36.9137821,Bosnian,0
828,Kizzee Talks,interactive,61.76640989999999,22.478172100000002,Aymara,1
829,Nicoli Harsum,Integrated,57.013064,-6.2823331,Chinese,1
830,Mufi Bruckenthal,needs-based,-8.0670006,111.907307,Finnish,0
831,Robinson Girardet,Adaptive,33.2445659,130.4529061,Chinese,1
832,Nanice Lanahan,zero tolerance,23.551967,115.539275,Kannada,0
833,Mario Stathers,multi-state,13.45529,43.94704,Nepali,1
834,Gretel Lewerenz,Open-architected,39.765701,118.412764,French,1
835,Cord Cosh,Ergonomic,32.084932,34.835226,Latvian,0
836,Sandro Winspur,model,49.2216972,17.3562648,Papiamento,0
837,Pavel Brazear,modular,29.574609000000002,120.934385,Tsonga,0
838,Randolf Rolley,moratorium,0.8348125,124.31993159999999,Dari,0
839,Rhona Pudney,logistical,18.2505167,103.4910621,Croatian,1
840,Erwin Pranger,Object-based,45.730664000000004,130.77889209999998,Swahili,1
841,Gay Melling,groupware,48.776494799999995,17.0214389,Thai,0
842,Jerrold Loseke,zero tolerance,-6.989065400000001,112.56399340000002,Indonesian,1
843,De Jiranek,Innovative,55.000707299999995,36.4284209,Dhivehi,0
844,Robenia Broschek,instruction set,-9.385742,-76.0043731,Portuguese,1
845,Poul Downer,array,64.9119853,25.5142484,Afrikaans,0
846,Jae Abbatt,focus group,-3.4964315999999998,102.6934048,Korean,1
847,Esdras Frances,Front-line,50.6211008,24.4598077,Kashmiri,1
848,Lexy Wagstaff,product,-8.3200799,114.25093759999999,Malagasy,1
849,Amberly Morsey,interactive,37.39163129999999,140.3798031,German,0
850,Carree Clearie,didactic,-54.281149,-36.5087385,Māori,0
851,Rozanne Arboine,Team-oriented,38.0162314,-8.695676800000001,Estonian,1
852,Sayre Alner,Exclusive,13.853628500000001,-89.4535357,Tsonga,0
853,Lynea O'Fallon,logistical,-25.2739709,32.8084496,Czech,0
854,Judas Alflat,instruction set,-20.495949,57.54973760000001,Nepali,0
855,Eydie Shillito,Implemented,23.353289999999998,112.339444,Irish Gaelic,1
856,Nevil Vigars,optimizing,36.0457187,-115.31339080000001,Malayalam,1
857,Collie Milland,Enhanced,39.693214399999995,-8.2905257,Somali,1
858,Bibby Inchan,Fully-configurable,43.916823,81.324136,Polish,0
859,Arvin Lepere,zero administration,14.0644874,101.51560740000001,Yiddish,1
860,Emmy Provost,Extended,-13.53195,-71.96746259999999,Danish,1
861,Olga Grevel,Enterprise-wide,28.424415000000003,110.1808,Catalan,0
862,Anestassia Thorn,array,45.926012799999995,20.0780937,Spanish,1
863,Debi Prestney,adapter,-6.640965799999999,106.8030892,Gujarati,1
864,Dione Schwieso,Up-sized,-12.058230499999999,-77.1053673,Spanish,0
865,Gaston Coryndon,Reduced,28.90499,109.66716399999999,Moldovan,0
866,Gilberta Saulter,info-mediaries,16.0481202,105.13759080000001,Greek,1
867,Kev McGuiney,knowledge base,6.551367,-74.78729399999999,Dutch,1
868,Deerdre Cawse,responsive,37.11671,122.307942,Dzongkha,1
869,Anissa McAteer,capacity,49.7967977,30.1310853,Arabic,0
870,Karlie Clash,3rd generation,14.9398,33.234,Georgian,1
871,Shayla Fardo,bandwidth-monitored,-8.618641499999999,115.1831787,Fijian,1
872,Brose Markovic,Adaptive,-8.6793,122.3355,Kurdish,1
873,Gerrie Gallatly,tangible,28.955847,114.53295700000001,Nepali,0
874,Nesta Sifleet,bifurcated,28.395709999999998,107.75261100000002,Tsonga,0
875,Eartha Gergher,Future-proofed,7.3137550000000005,38.0895886,Tajik,0
876,Margot Genney,user-facing,-21.5957703,-46.8877455,Oriya,1
877,Axel Hayer,algorithm,55.742291200000004,37.5051617,Luxembourgish,1
878,Idaline Barnson,Multi-lateral,42.223828000000005,123.72603500000001,Dhivehi,0
879,Angeline Chree,holistic,52.6545685,41.447547899999996,Aymara,1
880,Roanne Haddow,4th generation,53.54091,15.559629999999999,German,0
881,Codi Boobyer,Ameliorated,-7.2841,108.2148,Spanish,0
882,Duane Cleve,client-driven,7.500569099999999,9.606300599999999,Hungarian,1
883,Jude Hounsom,Fully-configurable,15.584734699999998,-86.3503495,Ndebele,1
884,Derry Govan,incremental,41.240449100000006,44.823608899999996,Tok Pisin,0
885,Maggy Bourgourd,success,49.8073475,18.6107307,Spanish,1
886,Florenza Bronger,orchestration,-3.3072032,-39.3621196,Armenian,0
887,Clerkclaude Mealiffe,Secured,3.1523103999999997,101.7178316,Swati,0
888,Arlin Ambrogioni,internet solution,15.460154300000001,101.19491909999999,Mongolian,0
889,Karry Decort,executive,2.9479721000000003,-68.04775090000001,Hebrew,1
890,Felisha Tomkinson,productivity,32.358901,35.246147,Ndebele,0
891,Jania Cuddehy,regional,52.936915799999994,-66.9238331,Afrikaans,0
892,Jsandye Grahamslaw,value-added,40.218785499999996,-8.053752900000001,Azeri,1
893,Parker Sparshott,leverage,-18.4476442,-50.4551598,Lithuanian,0
894,Frederico Roskelley,Intuitive,23.1261788,113.2689358,Tajik,0
895,Englebert Lage,implementation,51.7954009,30.2688788,Estonian,1
896,Ricard Ashburner,moderator,39.06,-94.61,Sotho,1
897,Kaylil Coalburn,4th generation,55.794213799999994,37.48279960000001,Spanish,0
898,Kinsley Forsdyke,knowledge user,53.655784499999996,41.687384200000004,Tamil,0
899,Brnaba Anderer,Fully-configurable,40.63909279999999,-8.5992965,Estonian,1
900,Esteban Coan,access,22.814304,115.95519099999999,Estonian,1
901,Rochette Kinane,budgetary management,6.2792612000000005,-57.5391225,Luxembourgish,1
902,Wendall Bellard,Proactive,46.2201972,-64.5346866,Gujarati,1
903,Ashley Roset,Re-contextualized,40.611078000000006,-8.537538900000001,Croatian,1
904,Nixie Aslum,alliance,25.313443,117.279653,Malayalam,0
905,Oriana Issacson,workforce,46.811720799999996,33.4901963,Oriya,0
906,Mufi Bannon,solution,-15.8958471,-52.251642600000004,Afrikaans,0
907,Genna Kays,dedicated,17.193029,21.58589,Hiri Motu,0
908,Trent Poulglais,human-resource,-7.1715356,106.7494367,Danish,0
909,Dorene Lidgate,Progressive,-7.6295345,108.1665855,Georgian,0
910,Angela Ramalhete,application,33.425934000000005,66.5344159,Amharic,0
911,Gideon Peverell,Secured,56.174729500000005,43.5299495,Persian,0
912,Caryn Huggins,eco-centric,6.8080933,125.19345120000001,Catalan,0
913,Raven Mattis,Right-sized,27.6486636,84.41726659999999,Tsonga,1
914,Charlie Spraggon,access,61.6787713,64.4755218,Catalan,1
915,Wallache Stanyan,incremental,31.77,-106.43,Catalan,1
916,Birk Fedder,Synergized,30.200029999999998,115.038835,Armenian,0
917,Mabel Sayce,Multi-layered,-30.7190522,-57.3298733,Yiddish,0
918,Lita MacAllen,complexity,15.3657777,-90.4792939,Telugu,0
919,Katalin Riccelli,non-volatile,-21.535408800000003,-49.8569266,Icelandic,0
920,Gradeigh Gaukrodge,initiative,15.211043799999999,51.2500919,Bislama,1
921,Noelani Phizaclea,solution,49.63768889999999,24.2948622,Montenegrin,0
922,Vinita Hum,executive,35.202503,102.521807,New Zealand Sign Language,0
923,Sandy Aspell,Open-source,-26.552431199999997,29.0750837,Hindi,1
924,Ike Peddel,Diverse,-6.956995399999999,112.54089909999999,Greek,1
925,Heriberto Hawe,zero tolerance,-30.514844500000002,-53.48323829999999,Gagauz,1
926,Delora Passfield,artificial intelligence,15.878509900000001,120.3186429,English,0
927,Chris Duddell,Automated,43.705817700000004,2.1365748,Sotho,1
928,Fina Woollaston,Re-engineered,-20.9829904,-40.999059700000004,Amharic,1
929,Duky Von Welldun,open architecture,45.470831,-73.77477420000001,Luxembourgish,0
930,Jeffry Mattityahou,24/7,54.589538,85.99177850000001,Telugu,1
931,Ginelle Lates,Streamlined,-18.220079100000003,32.7463686,Papiamento,0
932,Penrod Woodruffe,Ameliorated,16.016633900000002,121.0368351,Pashto,0
933,Rahel Conring,demand-driven,40.076762,113.300129,Tetum,1
934,Jere Claibourn,transitional,-8.1234892,111.9597014,Pashto,0
935,Drusi Enderwick,Upgradable,53.7002,102.7117,English,0
936,Herrick Lardnar,solution-oriented,41.04671,-8.521289999999999,Tajik,0
937,Agna Bettison,flexibility,41.7662205,-8.5065208,French,0
938,Sadie Vautre,full-range,40.9743604,-8.455456100000001,Pashto,1
939,Garvey Lucius,Operative,-23.527748000000003,-46.3266408,Polish,1
940,Ailis Lghan,projection,26.0411298,68.9203839,Hiri Motu,1
941,Leonhard Crayker,Reverse-engineered,2.7991083999999997,44.0793911,Arabic,0
942,Fredia Baudin,bandwidth-monitored,-8.4388642,-77.3205965,Tsonga,1
943,Priscella Spennock,multimedia,-6.719106200000001,108.5329338,Romanian,1
944,Miles Shapland,Advanced,49.8417042,5.1214901,Marathi,0
945,Lula Scragg,Versatile,-8.482498399999999,118.95868670000002,Māori,1
946,Salomone Sandey,dynamic,39.9727653,116.4284919,Bosnian,0
947,Zelma Broome,fresh-thinking,50.8677076,19.2061348,Albanian,0
948,Aveline Geany,task-force,31.576940500000003,72.4156898,Haitian Creole,1
949,Teirtza Butterfill,context-sensitive,13.9242836,121.50358229999999,Dhivehi,0
950,Masha Westrope,function,-16.7111944,-151.03403590000002,Gujarati,0
951,Elke Caras,algorithm,16.9938163,104.1391137,Dhivehi,1
952,Julita Upstone,firmware,55.27084059999999,66.4858701,Kannada,0
953,Benn Wife,mission-critical,23.321441,113.558655,Albanian,1
954,Saloma Binder,24 hour,-22.6091889,-47.407366499999995,Irish Gaelic,0
955,Sherman Antoney,attitude,-3.3419323,-60.8609358,Tajik,0
956,Jocelyne Brokenbrow,focus group,18.354614899999998,-65.94525279999999,Persian,1
957,Eda Faunch,project,55.3767331,13.1451742,Albanian,0
958,Sande Gerhardt,capacity,40.788434,114.89418899999998,Khmer,1
959,Fanya Lutwidge,Balanced,50.35349,17.864349899999997,Lao,0
960,Kirbee Beddie,Customizable,20.4112324,104.2250605,Irish Gaelic,1
961,Krishnah Haysey,motivating,53.085968099999995,20.0476701,Filipino,0
962,La verne Snoxell,budgetary management,-9.849290400000001,119.7371425,Nepali,0
963,Rikki Breckin,Graphical User Interface,37.948461,77.248479,Tajik,0
964,Dedie Rumens,client-server,-31.439348100000004,-64.1266198,Moldovan,1
965,Barbette Tivers,Configurable,32.959602000000004,110.998005,Czech,0
966,Rafaellle McLagain,Synchronised,55.7452926,24.3713362,Malay,0
967,Celesta Clingan,hardware,59.7458284,18.6851872,Tetum,1
968,Rani D'Errico,Robust,53.09173810000001,-8.221594099999999,Nepali,1
969,Merlina Maber,Multi-lateral,12.2732631,-16.1669156,Telugu,1
970,Merridie Hachard,mission-critical,14.4050979,100.464947,Gujarati,1
971,Aristotle Stichel,actuating,57.903389000000004,53.715125,Afrikaans,0
972,Alvin Lanney,Multi-layered,11.1572834,166.887052,Danish,1
973,Barnabas Mowson,middleware,10.6993883,122.50244280000001,Kyrgyz,0
974,Auberta Rebbeck,core,-36.2958562,-57.68559789999999,Telugu,0
975,Francis Masdin,knowledge base,38.7496144,140.30121719999997,Sotho,0
976,Oby Midden,dedicated,45.78,-108.5,Haitian Creole,1
977,Binnie Hein,adapter,48.7663087,2.4119232000000004,Lao,0
978,Chrissy Eslie,mission-critical,32.236470000000004,35.38711,Kannada,1
979,Larry Lippingwell,6th generation,48.9361342,24.1594075,Catalan,1
980,Donella Murkin,24 hour,46.614358,15.225547199999998,Gujarati,0
981,Melodee Gilyatt,Organic,13.5616918,-15.8304975,Kurdish,1
982,Melessa Fraczkiewicz,contingency,51.363916499999995,46.0293715,Romanian,0
983,Finley Gosford,asynchronous,13.1191133,-86.9949372,Irish Gaelic,1
984,Olympia Canada,interface,39.138304,117.10008700000002,Greek,1
985,Orlando Beavers,core,13.895436499999999,123.41238770000001,Bosnian,0
986,Pietrek Clere,adapter,-33.5201418,-56.9042201,Macedonian,0
987,Dannel Parlatt,neural-net,40.246281700000004,-8.5659855,Somali,1
988,Elyn Balf,instruction set,41.364568,21.253752,German,0
989,Wilmer Wartonby,even-keeled,22.513701,113.398577,Haitian Creole,1
990,Carce Kinglesyd,analyzing,41.805137,123.4699481,Lithuanian,0
991,Raquela Begin,Cross-group,38.1535213,22.3143775,Malay,1
992,Erastus Carlos,access,40.8193554,22.355898899999996,Tamil,0
993,Randy Anthony,Profound,14.139973499999998,120.96205729999998,Hindi,1
994,Olenolin Kaveney,didactic,53.286637199999994,-6.2508196,Danish,1
995,Mychal Gerish,intangible,9.253443800000001,-70.24976159999999,Italian,1
996,Nanon Feldberg,Reduced,57.742869799999994,12.941486099999999,Telugu,0
997,Shalom Brittlebank,attitude-oriented,6.8793892,-72.189,Moldovan,1
998,Minni Galvan,approach,-19.7775397,29.362781400000003,Croatian,0
999,Moyna Hardern,static,26.731742999999998,115.622147,Afrikaans,0
1000,Aubrette Facher,modular,19.2818854,-98.4410429,Georgian,1
1001,Roselia O'Cullinane,needs-based,7.28361,125.84222,Marathi,0
1002,Emili Row,open system,48.977664000000004,4.3569639,Korean,1
1003,Dare Chater,leading edge,32.236470000000004,35.38711,New Zealand Sign Language,0
1004,Aigneis Antoniades,systemic,23.365555999999998,116.70345,Dutch,0
1005,Montgomery Ambrose,paradigm,28.369398999999998,116.546998,Indonesian,0
1006,Wilmette Brend,Reactive,31.3052222,30.2992358,Swati,0
1007,Dorey Elliot,productivity,64.1457767,28.268998999999997,Gujarati,0
1008,Callie Cheyney,next generation,41.6559343,-8.7598916,Kyrgyz,1
1009,Noreen Butler,Mandatory,41.83454329999999,-8.5504434,Bulgarian,1
1010,Janine Rumbold,Down-sized,14.446362699999998,-87.2655636,Finnish,1
1011,Dimitri Carriage,Expanded,-4.5699815,-45.133573999999996,Thai,1
1012,Clemence Brickwood,concept,40.155674299999994,44.4394002,Hungarian,1
1013,Georgine Muschette,Customer-focused,11.406883,125.550288,Tsonga,0
1014,Barbette Lomasney,Centralized,-9.6218,124.4923,Haitian Creole,0
1015,Morgun Omrod,Progressive,13.8135951,100.42279920000001,Croatian,0
1016,Zarah Voysey,analyzing,46.524673,83.628303,Dzongkha,0
1017,Mechelle Peaddie,array,-38.9615131,-68.103824,Punjabi,0
1018,Schuyler Lisciardelli,24 hour,-8.3004413,115.0881146,Filipino,1
1019,Agatha Berrisford,encoding,59.9494208,10.9243808,Thai,1
1020,Sibbie Summerill,bifurcated,13.4932664,100.9637456,Somali,0
1021,Remington Cockrell,internet solution,13.5920158,122.320801,Spanish,1
1022,Gerek Woodlands,projection,-8.6873795,115.1933778,Oriya,1
1023,Tani Duffer,Polarised,30.917795,121.474042,Dhivehi,1
1024,Cody Horstead,Synchronised,-3.411598,114.8452,Albanian,0
1025,Angelina Busain,matrix,49.4390256,16.6408689,Hindi,0
1026,Sharla Simmings,Vision-oriented,47.5,96.2,Indonesian,0
1027,Roana Warry,Intuitive,4.980188200000001,23.941751,Azeri,0
1028,Karyl Cabera,Front-line,-7.4250762,108.2822389,Kannada,1
1029,Astrix Boggas,database,9.8563254,-66.3735841,Georgian,1
1030,Cloris Degan,Organic,33.74859,105.90301799999999,Norwegian,0
1031,Claudelle Leidl,protocol,51.252485,32.4227839,Arabic,0
1032,Lazar Robins,Multi-tiered,-8.0397618,111.9000827,Gagauz,0
1033,Helsa Glanders,algorithm,30.271086999999998,120.166448,Indonesian,0
1034,Alli Gemnett,definition,0.9931336,9.5770844,Fijian,1
1035,Dareen Shepland,methodical,38.9003669,-77.0351137,Indonesian,0
1036,Winnifred Regus,Re-engineered,39.90246,117.48536599999998,Amharic,0
1037,Faun Hilliam,attitude-oriented,30.3312397,120.15340390000001,Tajik,1
1038,Ysabel Vaney,national,52.804249,6.186692,Swati,0
1039,Alisa Dunsire,website,15.2931866,-90.1147496,Kazakh,0
1040,Brendis Joy,clear-thinking,26.308284000000004,119.677154,Irish Gaelic,1
1041,Roderich Darree,installation,-7.55,111.11666699999999,Quechua,0
1042,Gaspar Licciardo,approach,47.517356400000004,42.1602043,Georgian,1
1043,Durand Ravenhill,hub,-5.1119324,-39.6043575,New Zealand Sign Language,0
1044,Si Brickwood,mission-critical,49.3304143,17.2726367,New Zealand Sign Language,0
1045,Calley Slocumb,help-desk,-8.8924352,33.434849199999995,Bislama,1
1046,Hedvige Libero,Operative,39.704676,122.955872,Azeri,1
1047,Mahmoud Hise,background,37.38198,117.970699,Nepali,1
1048,Julian Henrych,Configurable,43.9705397,19.5649108,New Zealand Sign Language,0
1049,Isabelle Rentenbeck,fresh-thinking,51.591190000000005,-1.407848,Portuguese,1
1050,Ruprecht Thake,transitional,50.019808399999995,33.941672600000004,Māori,0
1051,Cookie Cocker,Secured,62.331624399999995,27.746157699999998,Japanese,0
1052,Weston Bellefonte,User-centric,-20.6121259,-51.8287077,Swedish,0
1053,Curr Trimble,Decentralized,-21.556052100000002,-45.4368421,Kashmiri,1
1054,Herbert Churchley,solution,5.9840985,116.0761121,Tetum,1
1055,Geoff Benton,neutral,6.9234906,5.7773898,Bengali,1
1056,Dael Ellingsworth,background,40.666059000000004,109.873117,Kazakh,0
1057,Jeni Rayman,asynchronous,-8.161103599999999,113.6770012,Danish,1
1058,Johan Doswell,bandwidth-monitored,28.590336999999998,105.69747199999999,Thai,1
1059,Cleve Harmon,approach,40.934156,123.2064649,Bulgarian,0
1060,Hyacinthe Atwell,coherent,10.6713871,123.05550330000001,Persian,1
1061,Jimmie Scutt,tangible,-7.3475648,108.15769080000001,Malagasy,1
1062,Chase Hardeman,logistical,47.2038268,30.916347499999997,Fijian,1
1063,Elly Uccelli,Synchronised,29.696195,106.79542,Dzongkha,1
1064,Perice Vint,Multi-lateral,43.677767700000004,7.1492431,Burmese,1
1065,Norbert Bertomeu,zero tolerance,58.6680061,50.0352255,Haitian Creole,0
1066,Tabor Huetson,multi-tasking,-14.476526300000002,-71.3957971,Tswana,1
1067,Tiler McRuvie,alliance,-5.098088400000001,-80.1657463,Thai,1
1068,Austin Hemerijk,mobile,42.5420213,-91.1118075,Hebrew,1
1069,Cody Fellibrand,directional,40.5740471,-8.6441655,Danish,1
1070,Yurik Arnopp,scalable,37.170260299999995,49.4017092,Hindi,1
1071,Joelie Campes,Automated,35.3113485,25.313023,Hindi,1
1072,Gottfried McNish,Digitized,34.739026700000004,118.40657579999998,New Zealand Sign Language,1
1073,Chilton Louch,Multi-layered,52.644,25.2027,Albanian,1
1074,Giraldo Janout,Digitized,21.476108399999998,106.12575,Bislama,1
1075,Mitzi Franca,Digitized,-6.207877900000001,106.83332490000001,Swahili,1
1076,Aurora Speller,infrastructure,-10.0396,120.75399999999999,Yiddish,1
1077,Birk Ritchings,hierarchy,-20.4894632,-47.7834888,Somali,0
1078,Roarke Wadly,Enhanced,63.3772787,10.3070483,French,0
1079,Kasey Blue,Quality-focused,-3.2342185000000003,116.234153,Thai,1
1080,Mozes Caisley,Ameliorated,59.8664826,48.0119891,Polish,0
1081,Evaleen Trorey,background,39.068034999999995,20.6971047,Persian,1
1082,Ezequiel Garstan,Digitized,33.38278,66.27233000000001,Bislama,1
1083,Chrissy McCerery,tertiary,57.8857887,12.3260421,Dzongkha,1
1084,Marven Vanyatin,scalable,50.300542,2.801689,Northern Sotho,0
1085,Lydon Ferrieroi,24/7,-7.9780918000000005,112.80072460000001,Hungarian,0
1086,Tabbitha Goodfield,3rd generation,36.706962,119.161748,Fijian,1
1087,Rebeka Semkins,Robust,43.8699654,21.0688871,Armenian,1
1088,Winne Stringer,next generation,23.561556,101.273161,Marathi,1
1089,Berna Kirkby,Distributed,10.120681900000001,122.9809409,Northern Sotho,1
1090,Aleta Archbould,reciprocal,23.14855,113.249429,Azeri,0
1091,Albert Temblett,Future-proofed,36.545015,104.138586,Tajik,0
1092,Ware Jacobbe,impactful,26.571673999999998,117.669428,Danish,1
1093,Matilde Dowley,Monitored,44.1675867,2.0308233,Sotho,0
1094,Alfy Fereday,well-modulated,14.443228699999999,108.9918254,Romanian,0
1095,Emmerich Gozzett,hub,41.3461777,-7.982286,Tok Pisin,1
1096,Kissee Dunstone,24 hour,51.2235476,37.877553799999994,German,1
1097,Bibbye Blann,solution,52.663089500000005,38.4290322,Chinese,0
1098,Claus Rykert,full-range,10.7164071,123.37862,Swati,0
1099,Tallou Quinion,context-sensitive,16.5196395,121.1798821,West Frisian,1
1100,Lucio Peele,standardization,48.9957904,29.4397153,Czech,1
1101,Milissent Whitecross,real-time,39.863008,124.15270509999999,Bosnian,0
1102,Martie Gowdridge,Triple-buffered,45.8788922,20.5527173,Korean,1
1103,Lisa Sives,Diverse,53.9766455,58.442850199999995,Khmer,0
1104,Woodman Defond,scalable,50.9645521,17.2614777,Korean,1
1105,Athena Dawnay,solution,29.2813,117.22473000000001,Norwegian,1
1106,Tobias Artrick,local,58.4633132,36.4116086,Malagasy,0
1107,Hailee Ellingsworth,Enterprise-wide,-6.7099134000000005,111.1533456,Marathi,1
1108,Sisely Cappleman,Cross-platform,12.3640592,13.8277397,Portuguese,0
1109,Dino Handsheart,well-modulated,27.622768,113.854556,Afrikaans,1
1110,Danit Canton,artificial intelligence,39.706618,21.6288728,Khmer,1
1111,Rriocard MacInherney,Fully-configurable,13.5616918,-15.8304975,Azeri,0
1112,Christian Paddy,actuating,41.088242799999996,-7.5686677,Tok Pisin,0
1113,Bradley Robel,Configurable,-5.8248093,-46.1594921,Guaraní,0
1114,Brandi Claye,circuit,32.687733,112.087455,Tok Pisin,0
1115,Jermaine Colthard,circuit,-7.201747599999999,108.1562084,New Zealand Sign Language,0
1116,Layla Kalkofen,database,58.991981,23.2416861,Dhivehi,1
1117,Karola Demcak,matrix,27.951451000000002,111.804777,Bengali,0
1118,Ashlin Quin,Programmable,8.2414293,124.24695729999999,New Zealand Sign Language,0
1119,Bobbie Fairchild,Assimilated,45.7608012,15.884325199999997,Armenian,1
1120,Grayce Poluzzi,ability,-14.341470000000001,-71.46311,Maltese,0
1121,Marcie Donoher,Decentralized,49.8461722,29.0542223,Hiri Motu,1
1122,Arlene De Malchar,Team-oriented,13.179527800000002,32.752013899999994,Korean,1
1123,Winnifred Renad,static,-10.28917,123.70036999999999,Georgian,1
1124,Kellina O' Mara,capability,43.000736100000005,23.341193,Mongolian,0
1125,Nester Elwood,matrices,53.10014,-111.76843999999998,Bislama,1
1126,Glyn Cayzer,systematic,0.33019240000000005,6.733343,German,1
1127,Nariko McCray,Multi-channelled,44.0227778,42.7491668,German,1
1128,Ashly Maren,bandwidth-monitored,41.091153799999994,44.6590356,Spanish,1
1129,Dian Bradd,Advanced,43.7633364,26.6950125,Assamese,0
1130,Pepi Stoffer,explicit,-6.598,106.2248,Greek,1
